ID	model_path	model_texture	skel_name	scale	cloth_level	prop_base_action_normal	prop_base_action_combat	prop_base_action_sp_opp	prop_base_action_debut	prop_base_action_combat_idle	bx	by	bz	billboard_height_offset	interact_height_offset	withdrawable	paste_mode	meat_type	blood_color	angry_color	prop_npc_ms_by_scale	ride_type	dyn_collide_radius	prop_npc_scripts_action
tiger_000_l21_ghost			cat																					
tiger_001_l1			cat													0	2							
tiger_001_l1_ghost			cat																					
tiger_001_l1_m14			cat																					
tiger_001_l1_stone			cat																					
tiger_001_l2			cat													0	2							
tiger_001_l30			cat													0	2							
timelight																								
titan_000_l1	characters/b011_titan/models/b011_titan.model		b011_titan																					
toy_basketball_item_439c																								
toy_repeat_chicken_l1																								
tpx_a_000_l1			b001_tpx_a																					
tpx_b_000_l1			b001_tpx_b											350										
tpx_l_000_l1			b001_tpx_l																					
tpx_r_000_l1			b001_tpx_r																					
traffic_carriage_000_l1	characters/traffic_carriage_000/models/traffic_carriage_000.model		traffic_carriage_000														4							
traffic_carriage_001																								
transportdoor_meijia_spell511																								
treant_000_l1			pet_treant001c																					
treant_000_l12																								
treant_000_l2			pet_treant001c																					
treant_000_l21			pet_treant001c																					
treant_000_l22			pet_treant001c																					
treant_000_l23			pet_treant001c																					
treant_000_l3			pet_treant001c																					
treant_001_l1			pet_treant001c																					
treant_001_l2																								
treant_001_l3																								
turtle_000_l1			tortoise_turtle															坚硬石质	golden					
turtle_000_l2			tortoise_turtle																					
turtle_000_l3			tortoise_turtle																					
turtle_000_l4			tortoise_turtle																					
turtle_000_l5																								
turtle_000_meshoutline			tortoise_turtle			123	102																	
turtle_000_traintoys			tortoise_turtle			123	102																	
turtle_001_l1			tortoise_turtle																					
turtle_jiashiqi_l3			tortoise_turtle																					
tuzi_000_l1	characters/n_706/models/n_706.model		n_706			123	102																	
tuzi_000_meshoutline			n_706			123	102																	
tuzi_000_traintoys			n_706			123	102																	
txj_tower_center	models\building\m10\m10_building_080.model																							
v01_building_031c																								
v01_building_032a_l1																								
v04_building_004_blue				0.2																				
v07_building_027e_l1																								
vehice_037	models/vehice/vehice_037.vmesh																							
vehice_037b_l3																								
vehice_038	models/vehice/vehice_038.vmesh																							
vehice_040	models/vehice/vehice_040.model																							
vehice_061b_rafts																								
vehicle_061	models/vehice/vehicle_061.model																							
vehicle_064c	models/vehice/vehicle_064c.model																							
vic_CB_1006a			vic_CB_1006a																					
vic_CB_1012a			vic_CB_1012a																					
vic_CB_1013a																								
vic_cb_1016a_CG																								
vic_CB_1026a			vic_CB_1026a			1143	1142				180	530	350											
vic_CB_1042a			vic_CB_1042a																					
vic_CB_1042a_001			vic_CB_1042a																					
vic_CB_1042a_002			vic_CB_1042a																					
vic_CB_1068a			vic_CB_1068a																					
vic_CB_1070a			vic_CB_1072a			1133	1134				90	90	100											
vic_CB_1072a			vic_CB_1072a			1121	1122																	
vic_CB_1072a_banyunbin			vic_CB_1072a			1133	1134																	
vic_CB_1072a_shibin			vic_CB_1072a			1133	1134				90	90	80											
vic_CR_1011a			vic_CR_1011a																					
vic_CR_1049a			vic_CR_1049a								410	410	150											
vic_GD_1002a			vic_GD_1002c																blue	blue				
vic_GD_1002c			vic_GD_1002c																blue	blue				
vic_GD_1003a			vic_GD_1003a																					
vic_PL_1001a			vic_PL_1001a																					
vic_PL_1001a_weapon			vic_PL_1001a																					
vic_PL_1002a			vic_PL_1002a																					
vic_PL_1003a			vic_pl_1003a																					
vic_PL_1003b			vic_pl_1003a																					
vic_pl_1004a																								
vic_PT_104			vic_PT_104																					
vic_PT_200			vic_PT_200																					
vic_PT_202			vic_PT_200																					
vic_PT_312			vic_PT_312																					
vic_PT_501			vic_PT_501								90	90	60											
vic_PT_503			vic_PT_501																					
vic_PT_911a																								
vic_SM_PR_veh_004b			vic_SM_PR_veh_004a			1121	1122				650	450	450											
vote_1																								
vote_10																								
vote_11																								
vote_12																								
vote_13																								
vote_14																								
vote_15																								
vote_16																								
vote_17																								
vote_18																								
vote_19																								
vote_2																								
vote_20																								
vote_21																								
vote_22																								
vote_23																								
vote_24																								
vote_3																								
vote_4																								
vote_5																								
vote_6																								
vote_7																								
vote_8																								
vote_8qiang_am																								
vote_8qiang_cyz																								
vote_8qiang_gyl																								
vote_8qiang_hszr																								
vote_8qiang_lls																								
vote_8qiang_lsy																								
vote_8qiang_myg																								
vote_8qiang_qd																								
vote_8qiang_qlc																								
vote_8qiang_wm																								
vote_8qiang_wmss																								
vote_8qiang_wxm																								
vote_8qiang_yx																								
vote_8qiang_yy																								
vote_8qiang_zyzr																								
vote_9																								
vote_am																								
vote_ay																								
vote_bq																								
vote_bwy																								
vote_cx																								
vote_cy																								
vote_cyz																								
vote_fql																								
vote_ggl																								
vote_gyl																								
vote_gzy																								
vote_hc																								
vote_hszr																								
vote_jyj																								
vote_ller																								
vote_lls																								
vote_lsy																								
vote_lszd																								
vote_mm																								
vote_mwy																								
vote_myc																								
vote_myg																								
vote_qd																								
vote_qlc																								
vote_skz																								
vote_wm																								
vote_wmss																								
vote_wxm																								
vote_yrs																								
vote_ytq																								
vote_ytx																								
vote_yx																								
vote_yy																								
vote_zyzr																								
wall_001_battle_base	models/wall/wall_001_battle_base.model																							
wall_001_battle_base_blue																								
wall_001_battle_base_red																								
wall_002_arena_base	models/wall/wall_002_arena_base.model																							
wall_003_20m_square																								
wall_003_20m_square_half_purple																								
wall_003_20m_square_s25_stone																								
wanted_haocang																								
wanted_haocang_gear055																								
wanyingjing																								
water_000_l1			water1_water															元素鬼魂	blue	blue				scripts/actions/disable_guazai_ondeath_default.lua
water_000_l1_black			water1_water																blue	blue				
water_000_meshoutline			water2			123	102																	
water_000_traintoys			water2			123	102																	
water_water1_l1_snow			water1_water																					scripts/actions/default.lua
water_wave_m58			water1_water																					
water1_000_l1	characters/water1_water/models/water1_water.model		water1_water															元素鬼魂	blue	blue				scripts/actions/default.lua
water1_000_l1_ghost			water1_water															元素鬼魂	blue	blue				scripts/actions/default.lua
water1_000_l1_snow			water1_water																					scripts/actions/default.lua
water1_000_l2			water1_water																					
water1_000_l3			water1_water															元素鬼魂	blue	blue				
water1_000_l4																								
water1_000_l5			water1_water															元素鬼魂	blue	blue				scripts/actions/default.lua
water1_water			water1_water																					scripts/actions/default.lua
water1_water_l1_snow			water1_water																					scripts/actions/default.lua
water2_000_l1			water2											-50				元素鬼魂	blue	blue				
water2_000_l1_black			water2																blue	blue				
water2_000_l1_changshi			water2															元素鬼魂	blue	blue				scripts/actions/jambu_bosses_deathshow.lua
water2_000_l1_jltyt			water2											-150				元素鬼魂	blue	blue				
water2_000_l1_yj			water2																					
water2_000_l2			water2											-50				元素鬼魂	blue	blue				
water2_000_l21			water2											-50				元素鬼魂	blue	blue				
water2_000_l22			water2											-50				元素鬼魂	blue	blue				
water2_000_l23			water2																					
water2_000_l24			water2															元素鬼魂	blue	blue				
water2_000_l25			water2															元素鬼魂	blue	blue				
water2_000_l3			water2																					
wd000a_a	models/pendant/weapon/wd000a_a.model																							
weasel_home_l1																								
weasel_home_l2																								
weasel_home_l3																								
weasel_home_l4																								
weasel_marmota_000_l1			weasel																					
weasel_marmota_000_l1_armed			weasel																					
weasel_marmota_000_l1_ghost			weasel																					
weasel_marmota_000_l2			weasel																					
weasel_marmota_000_l2_ghost			weasel																					
weasel_marmota_000_l21			weasel																					
weasel_marmota_000_l22			weasel																					
weasel_marmota_000_l23			weasel																					
weasel_marmota_001_l1			weasel																					
weasel_marmota_001_l2			weasel																					
weasel_marmota_001_l21			weasel																					
weasel_marmota_001_l22			weasel																					
weasel_marmota_001_l23			weasel																					
weasel_melee_l1			weasel																					
weasel_thinmouse_m62_gzw			weasel															布甲软甲						
werewolf_fire_000_l01			werewolf																					
werewolf_fire_000_l01_ghost			werewolf																					
werewolf_fire_000_l02			werewolf																					
werewolf_fire_000_l03			werewolf																					
werewolf_fire_000_l03_armor			werewolf															坚硬石质						
werewolf_fire_000_l1_zwc_young			werewolf																					
werewolf_fire_000_l21_ghost			werewolf																					
werewolf_fire_000_l3																								
werewolf_fire_000_ningla																								
werewolf_fire_000_tt			werewolf																					
werewolf_fire_000_xld			werewolf																					
werewolf_fire_000_xty			werewolf																					
werewolf_ldyz_001d_l1			werewolf																					
werewolf_ldyz_002d_l1			werewolf																					
werewolf_ldyz_002d_l2			werewolf																					
werewolf_ldyz_002d_l21			werewolf																					
werewolf_ldyz_002d_l21_ghost			werewolf																					
werewolf_ldyz_002d_l21_hidden			werewolf																					
werewolf_ldyz_002d_l22			werewolf																					
werewolf_ldyz_002d_l22_ghost			werewolf																					
werewolf_ldyz_002d_l3			werewolf																					
werewolf_ldyz_l3			werewolf																					
werewolf_ldyz_langalang_l1			werewolf																					
werewolf_lylz_1			werewolf								300	300	750											
werewolf_yylz_1			werewolf								300	300	600											
werewolf_yylz_2																								
whiteboard																								
whzsl_000_l1			giant													0		布甲软甲						
whzsl_000_l2			giant																					
wind_fire_wheel_l																								
wind_fire_wheel_r																								
wolf_000_ghost			dog																					
wolf_000_ghostblue			dog																					
wolf_000_hxc_l2																								
wolf_000_l1	characters/dog/models/dog_wolf.model		dog													0	2							
wolf_000_meshoutline			dog			123	102																	
wolf_000_traintoys			dog			123	102																	
wolf_001_l1_changshi			dog																					scripts/actions/jambu_bosses_deathshow.lua
wolf_001_l1_m14			dog														2							
wolf_001_l1_m64			dog																					
wolf_001_l2			dog																					
wolf_001_l2_changshi			dog															元素鬼魂	blue	blue				scripts/actions/jambu_bosses_deathshow.lua
wolf_001_l31			dog																					
wolf_duxihuanying			dog																					
wolf_fulinglang_body			dog																					
wolf_jzjhc_000_l1			wolf																					
wolf_m62_yunshu			dog																					
wolf_zfbq_000_l1			wolf																					
wolf_zfdy_000_l1			wolf																					
wood_000_l1	characters/wood1_wood/models/wood1_wood.model		wood1_wood															木头质地	golden					
wood_000_l1_ghost			wood1_wood																					
wood1_000_l1			wood1_wood															木头质地	golden					
wood1_000_l1_changshi			wood1_wood															元素鬼魂	blue	blue				scripts/actions/jambu_bosses_deathshow.lua
wood1_000_l12			wood1_wood																					
wood1_000_meshoutline			wood1_wood			123	102																	
wood1_000_ssg																								
wood1_000_traintoys			wood1_wood			123	102																	
wood1_fyydemuling_l1			wood1_wood																					
wood1_ghost			wood1_wood				197											元素鬼魂	blue	blue				
wood1_gzw_158			wood1_wood																					
wood1_gzw_plant209			wood1_wood																					
wood1_gzw_plant237b			wood1_wood															木头质地	golden					
wood1_haidaijing_l1			wood1_wood																green					
wood1_m13_l1			wood1_wood																					
wood1_m60_xiaomuling1			wood1_wood																					
wood1_m60_xiaomuling2			wood1_wood																					
wood1_m62_dingwan			wood1_wood																green					
wood1_m62_hl01			wood1_wood		4														green					
wood1_m62_hl02			wood1_wood		4														green					
wood1_m62_hl03			wood1_wood		4														green					
wood1_m62_hl04			wood1_wood		4														green					
wood1_m62_hl05			wood1_wood		4														green					
wood1_m62_hl06																								
wood1_m62_hl06_ghost																								
wood1_m62_hl07			wood1_wood		4														green					
wood1_m62_shouwei			wood1_wood																green					
wood1_meshghost_blue			wood1_wood															元素鬼魂	blue	blue				
wood1_mgj_l1			wood1_wood																					
wood2_000_fire			wood2																					
wood2_000_l1	characters/wood2/models/wood2_wood2.model		wood2															木头质地	golden					
wood2_000_l1_ghost			wood2			196	197											元素鬼魂	blue	blue				scripts/actions/disable_guazai_ondeath_default.lua
wood2_000_l1_ghost2			wood2	0.5																				
wood2_000_l1_ghost3			wood2																					
wood2_000_l22																								
wood2_000_l23			wood2																					
wood2_000_l24			wood2															木头质地	golden					
wood2_000_meshoutline			wood2			123	102																	
wood2_000_traintoys			wood2			123	102																	
wood2_ghost			wood2			196	197																	
wood2_ghost_lucency			wood2			196	197											元素鬼魂	blue	blue				scripts/actions/default.lua
wood2_ghost_lucency_changshi			wood2			196	197											元素鬼魂	blue	blue				scripts/actions/jambu_bosses_deathshow.lua
wood2_gzw_plant004			wood2											-100				木头质地	golden					
wood2_gzw_plant169			wood2															木头质地	golden					
wood2_gzw_plant219			wood2																					
wood2_haidaijing_l2			wood2																green					
wood2_lhg_linghuajing			wood2															木头质地	green	green				
wood2_m60_muling			wood2																					
wood2_m62_kxj			wood2			362													green					
wood2_m62_plant_217			wood2															木头质地	golden					
wood2_m62_plant_217_l1			wood2															木头质地	golden					
wood2_m62_shouling			wood2																green					
wood2_m62_xunluo			wood2																green					
wood2_m62_zhizhi			wood2															木头质地	golden					
wood2_txjlj_l1			wood2															木头质地	golden					
wood2_wood2_001_l1			wood2																					
wood2_wood2_001_l1_ghost			wood2																					
wood2_wood2_002_l2			wood2																					
wood2_wood2_003_l2			wood2																					
wood3_001_l1			wood3																					
wood3_001_l2			wood3																					
wood3_001_l2_wyg			wood3																					
wood3_001_l3			wood3																					
wood3_002d_l1			wood3																					
wood3_002d_l2			wood3																					
wood3_002d_l2_ghost			wood3																					
wood3_battle_001_l2			wood3																					
wood3_boss_000_lhz			wood3																					
wood3_boss_002_l2			wood3																					
wood3_boss_003_l1			wood3																					
wood3_shuangshugong_001_l2			wood3																					
wood3_shuangshugong_001_l3			wood3																					
wrtm_000_hxc_l30																								
wrtm_000_l1	characters/giant/models/giant_wrtm.model		giant													0		布甲软甲	blue	blue				scripts/actions/yewang_trans_zombie.lua
wrtm_000_l20			giant													0			blue	blue				scripts/actions/yewang_trans_zombie.lua
wrtm_000_l20_blue_ghost			giant																					
wrtm_000_l20_changshi			giant															元素鬼魂	blue	blue				scripts/actions/jambu_bosses_deathshow.lua
wrtm_000_l20_red_ghost			giant																					
wrtm_000_l21			giant																					
wrtm_000_l30			giant													0			blue	blue				scripts/actions/yewang_trans_zombie.lua
wrtm_000_l30_ghost																								
wrtm_000_l40			giant																					
wrtm_000_l41			giant																					
wrtm_000_l42			giant																					
wrtm_000_l43			giant																					
wrtm_000_l44																								
wrtm_000_lghost			giant															元素鬼魂	blue	blue				
wrtm_000_lghost_changshi			giant															元素鬼魂	blue	blue				scripts/actions/jambu_bosses_deathshow.lua
wrtm_001_l1			giant																					
wrtm_001_l20			giant																					
wrtm_001_l30			giant																					
wxz_s26l1			female	1.9																				
wz204_fan																								
wz330_unicorn																								
wz608_cat																								
xbat_head											100	100	100											
xbat_shunwang			xbat								600	600	300											
xbat_shunwang_haoxia			xbat								600	600	300											
xbirdy_canglingmoyu			xbirdy																					
xbirdy_datianmo			xbirdy																					
xbirdy_feiyumo			xbirdy																					
xbirdy_mo_01			xbirdy																					
xbirdy_mo_02			xbirdy																					
xbirdy_mo_03			xbirdy																					
xbtl_earth2_000_l21_dark_smoke			earth2_earth2																					
xbtl_elemental_000_l1_smoke			elemental																					
xbtl_elemental_005_l1		elemental	elemental																					
xbtl_fwrsy_000_l1_show			female																					
xbtl_monsterTest_tentacle_smoke			tentacle																					
xbtl_nil_wuzhuoe			nil																					
xbtl_ride_elemental_001																								
xcartilage_cangqiu											200	200	50											
xclaw_arma_01			xclaw																					
xclaw_armb_purple											100	100	100											
xclaw_datianmo_l2_purple			xclaw																					
xclaw_datianmo_l2_red			xclaw																					
xclaw_tianhuangmozhu_l1			xclaw																					
xcryst_dongsuishou			xcryst								200	200	50											
xcryst_hugedongsuishou			xcryst								200	200	50											
xiabing_000_l2																								
xiangliu_jueze																								
xiejian_000_l1			nil								50	50	100					金属铠甲	purple	purple				
xiejian_000_l1_fire			nil								50	50	100					金属铠甲	purple	purple				
xiejian_000_l1_ice			nil								50	50	100					金属铠甲	purple	purple				
xiejian_000_l1_thunder			nil								50	50	100					金属铠甲	purple	purple				
xiezi_000_l1	characters/scorpion/models/scorpion_xiezi.model	characters/scorpion/textures/scorpion_xiezi_000d.dds	scorpion													0	4		green					
xiezi_000_l1_blue_ghost			scorpion														4							
xiezi_000_l1_red_ghost			scorpion														4							
xiezi_000_l20			scorpion																					
xiezi_000_l21			scorpion																					
xiezi_001_l1	characters/scorpion/models/scorpion_xiezi.model	characters/scorpion/textures/scorpion_xiezi_001d.dds	scorpion											-180		0	4		green					
xiezi_001_l20_ice			scorpion														4							
xiezi_001_l21_ice			scorpion														4							
xiezi_002_l1	characters/scorpion/models/scorpion_xiezi.model	characters/scorpion/textures/scorpion_xiezi_002d.dds	scorpion													0	4							
xiezi_003_l1	characters/scorpion/models/scorpion_xiezi.model	characters/scorpion/textures/scorpion_xiezi_003d.dds	scorpion													0	4		green					
xingkongyi_fazhen_tianquan											60	60	60											
xingkongyi_jineng_kong											60	60	60											
xingshi_000_l1	characters/zombie/models/zombie_xingshi.model		zombie													0			green	purple				
xingshi_000_l1_blue_ghost			zombie																					
xingshi_000_l1_ghost			zombie																					
xingshi_000_l1_ghost_changshi			zombie																					
xingshi_000_l21_m67			zombie																green	purple				
xingshi_000_l30			zombie													0			green	purple				
xingshi_000_l30_changshi			zombie			502	102	idle_stand_base01_loop	idle_stand_base01_loop	idle_stand_base01_loop						0		生肉	green	purple				
xingshi_000_l30_m59			zombie																green	purple				
xingshi_000_l31			zombie													0			green	purple				
xingshi_000_l31_changshi			zombie			502	102	idle_stand_base01_loop	idle_stand_base01_loop	idle_stand_base01_loop						0		生肉	green	purple				
xingshi_000_l31_m67			zombie																green	purple				
xiongyao_000_l1	characters/furbolg/models/furbolg_xiongyao.model		furbolg													0								
xiongyao_000_l1_spine			furbolg																					
xiongyao_000_l12_changshi			furbolg																					scripts/actions/jambu_bosses_deathshow.lua
xiongyao_000_l20_bee			furbolg													0								
xiongyao_000_l21			furbolg																					
xiongyao_000_l21_bee			furbolg													0								
xiongyao_000_l21_changshi			furbolg																					scripts/actions/jambu_bosses_deathshow.lua
xiongyao_000_l22			furbolg																					
xiongyao_000_l22_stone			furbolg																					
xiongyao_000_l30			furbolg																					
xiongyao_100_l1	characters/furbolg/models/furbolg_xiongyao.model		furbolg													0								
xiongyao_100_l1_blue_ghost			furbolg																					
xiongyao_100_l1_red_ghost			furbolg																					
xiongyao_100_l20			furbolg																					
xiongyao_100_l21			furbolg																					
xiongyao_100_l21_ice			furbolg																					
xiongyao_100_l22			furbolg																					
xiongyao_100_l22_stone			furbolg																					
xiongyao_100_l23			furbolg																					
xiongyao_100_l24_ghost			furbolg																					
xiongyao_100_l30			furbolg													0								
xiongyao_100_lghost			furbolg															元素鬼魂	blue	blue				
xiongyao_100_lghost_changshi			furbolg															元素鬼魂	blue	blue				scripts/actions/jambu_bosses_deathshow.lua
xiongyao_100d_l1			furbolg								150	150	150											
xiongyao_100d_l1_purple			furbolg																					
xmo_danji3_fire			xmo																					
xmo_danji3_ice			xmo																					
xmo_low_dark_01			xmo																					
xmo_low_fire_01			xmo																					
xmo_low_ice_01			xmo								200	200	50											
xmo_low_mist_01			xmo																					
xmo_low_mist_01_trans_element			xmo																					
xmo_low_sand_01			xmo																					
xmo_low_water_01			xmo																					
xmo_shuimo																								
xmo_tianhuangmozhu_l1			xmo																					
xmo01_low_dark_01			xmo_01																					
xmo01_low_mist_qd_01			xmo_01																					
xmo01_low_water_01			xmo_01																					
xmo01_low_water_qd_01			xmo_01																					
xmo01_lowa_ice_01			xmo_01																					
xmo01_lowc_mist_01			xmo_01																					
xmonkey_000_achong																								
xmonkey_000_axiu																								
xmonkey_000_l1																								
xmonkey_000_l11																								
xmonkey_000_l12																								
xmonkey_000_l13																								
xmonkey_000_l14																								
xmonkey_000_l2																								
xoctopus_caizhi			xoctopus																					
xoctopus_heluo_fire			xoctopus																					
xoctopus_heluo_normal			xoctopus																					
xoctopus_heluo_water			xoctopus																					
xoctopus_mo			xoctopus																					
xoctopus_moyushamo			xoctopus																					
xq_000_l1	characters/ball/models/ball_xq.model	characters/ball/textures/ball_xq_000d.dds	ball													0								
xq_001_l1	characters/ball/models/ball_xq.model	characters/ball/textures/ball_xq_001d.dds	ball													0								
xrayfish_moyushamo			xrayfish																					
xrayfish_moyushamo_1			xrayfish																					
xrayfish_moyushamo_2			xrayfish																					
xrayfish_moyushamo1			xrayfish																					
xrock_moyushamo			xrock																					
xrock_s			xrock_s								40	40	40											
xueyue_ball			nil								300	300	750											
xueyue_ball_little			nil								200	200	750											
xwrm_cloth_cb			xwrm																					
xwrm_cloth_sj			xwrm																					
xwrm_datianmo			xwrm																					
xwrm_moyushamo			xwrm																					
xwrm_normal_cb			xwrm																					
xwrm_normal_sj			xwrm																					
xwrm_qd_fire_cb			xwrm																					
xwrm_qd_ice_sj			xwrm																					
xwrm_tianhuangmozhu_sj_l1			xwrm																					
xwrm_worldboss_cb			xwrm																					
xwrm_worldboss_mons_cb			xwrm																					
yanjianiao_000_l1			traffic_mechanopeep								100	100	200											
yanjianiao_001_l1																								
yanjianiao_001_l2																								
yaojinling_bell																								
yinquan_fazhen																								
yj_login_item																								
YJdaiti																								
yjdl_jifei																								
yjdl_lx																								
yjdl_pt																								
yjdl_sf																								
yjdl_yx																								
yjzbx_001_l1_intensify						1270	1270				250	250	150											
yjzbx_001_l1_nuclear						1272	1272				250	250	150											
yjzbx_001_l1_nuclear2						1271	1271				250	250	150											
yjzbx_001_l1_wind						1269	1269				250	250	150											
yp_000_001																								
yp_000_002																								
yp_001_001																								
yp_002_001																								
yp_003_001																								
yunqing_ice			nil								350	350	1000											
yuri_gearbird_cannon_l1																								
yuri_mf_female				1.6																				
Yuri_mirror_virtical																								
yuri_tg_female				1.6																				
yzx_000_l1																								
yzx_100_l1																								
yzx_101d_l1																								
z23_building_002																								
zf_login_item																								
zf_sword_wolf																								
zf_sword_wolf_withguazai			dog																					
zf_swprd_wolf_qy			dog																					
zf_wolf_new																								
zf_wolf_new_sword																								
zf_wolf_new_weapon																								
zhanche_000_m62																								
zhenxingzhijing_1											1000	1000	300											
zhenxingzhijing_2											700	700	400											
zhenxingzhijing_3											1200	1200	300											
zhenxingzhijing_4											600	600	300											
zhizhu_000_l1	characters/spider/models/spider_zhizhu.model	characters/spider/textures/spider_zhizhu_000d.dds	spider													0	4		green					scripts/actions/default.lua
zhizhu_000_l1_blue_ghost			spider														4							scripts/actions/default.lua
zhizhu_000_l1_ghost			spider													0	4	元素鬼魂	blue	blue				scripts/actions/default.lua
zhizhu_000_l1_red_ghost			spider														4							scripts/actions/default.lua
zhizhu_000_l20			spider																					scripts/actions/default.lua
zhizhu_000_l21_changshi			spider															元素鬼魂	blue	blue				scripts/actions/jambu_bosses_deathshow.lua
zhizhu_001_l1	characters/spider/models/spider_zhizhu.model	characters/spider/textures/spider_zhizhu_001d.dds	spider													0	4		green					scripts/actions/default.lua
zhizhu_002_l1	characters/spider/models/spider_zhizhu.model	characters/spider/textures/spider_zhizhu_002d.dds	spider											100		0	4		green					scripts/actions/default.lua
zhizhu_002_l1_tpx	characters/spider/models/spider_zhizhu.model	characters/spider/textures/spider_zhizhu_002d.dds	spider											100		0			green					scripts/actions/default.lua
zhizhu_002_l20			spider																					scripts/actions/default.lua
zhizhu_002_l23			spider																					scripts/actions/default.lua
zhizhu_004_l23			spider																					scripts/actions/default.lua
zhizhu_007_l1_changshi			spider																					scripts/actions/jambu_bosses_deathshow.lua
zhizhu_007_l21_changshi			spider																					scripts/actions/jambu_bosses_deathshow.lua
zihzhu_000_l1_red_ghost			spider																					scripts/actions/default.lua
zombie_000_l1			zombie																					
zombie_cap_with_player			zombie																					
zombie_fhr_000_l1			zombie																					
zombie_fhr_000_l1_changshi			zombie															元素鬼魂	blue	blue				scripts/actions/jambu_bosses_deathshow.lua
zombie_fhr_001_l1			zombie																					
zombie_fhr_001_l1_ghost			zombie																					
zombie_fysk_001_l1			zombie																					
zombie_fysk_001_l2			zombie																					
zombie_fysk_001_l3																								
zombie_hrjs_001_l1			zombie																					
zombie_hrjs_001_l2			zombie																					
zombie_hrjs_001_l2_ghost			zombie																					
zombie_hrjs_001_l3			zombie																					
zombie_hrjs_001_l3_ghost			zombie																					
zombie_hrjs_002_l1			zombie																					
zombie_hrjs_003_l1			zombie																					
zombie_hrjs_003_l1_ghost			zombie																					
zombie_xingshi_000_l1			zombie																					
zombie_xingshi_001_l1			zombie																					
zw_002	models/pendant/zw/zw_002.model																							
zw_002_money																								
zw_003_firework_l1																								
zx_byz_door																								
zx_login_item																								
zy_login_item																								
zy_snaketotam	characters/fire2/models/zy_snaketotam.model		fire2																					
boatlow_000_l2																								
dropitem_catchball_earth											80	80	150											
dropitem_catchball_fire											80	80	150											
dropitem_catchball_gold											80	80	150											
dropitem_catchball_water											80	80	150											
dropitem_catchball_wood											80	80	150											
statue_361	models\statue\statue_361.model																							
mirror_star											100	100	200					木头质地	blue	blue				
female_nil											50	50	200					木头质地	red	red				
nil_rongtianchui																								
taozhijian																								
h01_scenery_decoration_010																								
hh015a_001																								
gong100a_002																								
fz011a_000orange																								
ljh022_001_000_l1																								
nil_cb333a_001											250	250	350					木头质地	blue	blue				
nil_dun309a											250	250	350											
nil_elixirball500											250	250	350											
nil_mirror_star											250	250	350											
nil_qin015a											250	250	350											
nil_stone_fire002																								
nil_24177_pvfx											250	250	250											
nil_xiuliucao																								
drop_yfx_shuzhi																								
mdfg_000_l1_ghost																								
boatlow_yfx_huangquanhe																								
nil_d70_spell001											180	180	200											
gear_226_d71																								
fjh005_203_guichai_l1																								
fjh025_100_guicha_l1																								
nil_blood_trigger																								
ftjjc_nieshi_l2																								
light2_000_l2_red																								
gear_252	models\gear\gear_252.model																							
b20_ice_d71_fire																								
mtgyfg_000_l2																								
vote_lls1																								
vote_lps																								
vote_yqe																								
vote_fl																								
vote_mhx																								
vote_qx																								
vote_my																								
vote_lmdd																								
vote_fm																								
vote_chixiazi																								
vote_cjw																								
vote_bqy																								
vote_mangzun																								
vote_syd																								
mjhlat_000_l1																								
CG_dragon_SHCommonHeart																								
b009_lion_000_l1_thunder																								
nil_ylxz_fire											200	200	500											
nil_ylxz_water																								
nil_ylxz_tree											400	400	500											
nil_ylxz_goldjian																								
nil_ylxz_goldball											150	150	150											
nil_ylsz_fireball											80	80	150											
msmmyc_000_l1_young_stone																								
fwzsy_000_l1_stone																								
msmmyc_000_l1_stone																								
fwrsy_000_l1_stone																								
d71_door																								
nil_jzsy_spell001																								
drop_ggc																								
mouse_fire_zwc_stone																								
werewolf_fire_zwc_stone																								
mjzjzwc_000_l1_stone																								
mcy_100_stone																								
nil_ylxz_xuanjiujingguan																								
nil_jiandanshiju_tree																								
fjh001_wz351_000																								
ljh016_wz351_001																								
llksyq_wz351																								
lmzytq_wz351																								
lzxcmm_wz351																								
mtgytx_wz351																								
llk000_wz351																								
active_shangdui_xiaoyinsao_wz351																								
pet_mouse_childrensday																								
mguizhua_000_l1																								
lwuying_000_l1																								
lwuzan_000_l1																								
boss_feicuilian_djt001											180	180	320											
h01_juhuanyan			female																					
vote_8qiang_lls1																								
vote_8qiang_yqe																								
vote_8qiang_wm1																								
vote_8qiang_gzy																								
vote_8qiang_lps																								
vote_8qiang_mhx																								
vote_8qiang_am1																								
vote_8qiang_jyj																								
nil_ylxz_stonehand1																								
nil_ylxz_stonehand2																								
nil_ylsz_tengwandoor											500	20	400											
nil_ylxz_jiguan_water																								
wood3_jiuzhumeiqing_l1																								
mmjlxushu_000_l1																								
mjh053_002d_001_l1																								
mjh006_202_001_l1_yingshahy																								
nil_red_yumao											200	200	200											
mrfz_000_l1_ghost																								
nil_ylxz_jiguan_fire																								
gear_pst																								
gear_badpst																								
ds210a_002_light																								
nil_gear_252_detection																								
b009_lion_001_l1_baihu			b009_lion								300	300	500											
fly_phoenix_zhuque			fly_phoenix								300	300	500											
b026_000_l1_qinglong			b026_000								350	350	550											
b017_hedgehog_001_001			b017_hedgehog								660	470	700											
mzxgzy_000_l1_hy																								
ds038a_000_ghost			b010_rider								200	200	200											
ds038a_000_ghost_boss			b010_rider								200	200	200											
ds213a_002_ghost			b010_rider								200	200	200											
ds213a_002_ghost_boss			b010_rider								200	200	200											
