ID	name	filepath	type
portal_field_changheshan.avatar	长合山	asset\avatar	0
zhizhu_004_l23.avatar	长合山恶毒蜘蛛	asset\avatar	0
ldyz_000_l31_changshi.avatar	长合山群狼首领	asset\avatar	0
fsydt000_000_f000d.avatar	长澜	asset\avatar	0
furniture_curio_225.avatar	长命锁	asset\avatar	0
msydt_changning.avatar	长凝	asset\avatar	0
b002_hyao_tm.avatar	长祈藤	asset\avatar	0
cb300a_000_boss.avatar	长枪1	asset\avatar	0
cb_ice.avatar	长枪10	asset\avatar	0
cb300a_001.avatar	长枪2	asset\avatar	0
cb300a_002.avatar	长枪3	asset\avatar	0
cb300a_003.avatar	长枪4	asset\avatar	0
cb301a_000_mogu.avatar	长枪5	asset\avatar	0
cb308a_000_playfire.avatar	长枪6	asset\avatar	0
cb320a_000_ghost.avatar	长枪7	asset\avatar	0
cb320a_000_meshoutline.avatar	长枪8	asset\avatar	0
cb333a_001.avatar	长枪9	asset\avatar	0
m_sydt_cq.avatar	长清	asset\avatar	0
fsydt_changwei.avatar	长微	asset\avatar	0
msydt000_200_f000.avatar	长忻	asset\avatar	0
mcy_100_l1.avatar	长虞	asset\avatar	0
nil_gear_226.avatar	长虞的佩剑	asset\avatar	0
msydt_changyue.avatar	长阅	asset\avatar	0
lantern_000_l1_purple_ghost.avatar	招魂幡	asset\avatar	0
bride_000_2.0_l1.avatar	昭离	asset\avatar	0
qingliangdao_zhaoli.avatar	昭离幻影	asset\avatar	0
stone_d47.avatar	召唤石头用	asset\avatar	0
fjhzfy_000_l1.avatar	赵霏烟	asset\avatar	0
mzf601_morphface000.avatar	赵奕	asset\avatar	2
furniture_curio_591.avatar	照妖镜	asset\avatar	0
pet_artifact_mirror.avatar	照影	asset\avatar	0
pet_sh_801.avatar	照影·攻1	asset\avatar	0
pet_sh_802.avatar	照影·攻2	asset\avatar	0
pet_sh_803.avatar	照影·攻3	asset\avatar	0
pet_sh_807.avatar	照影·御1	asset\avatar	0
pet_sh_808.avatar	照影·御2	asset\avatar	0
pet_sh_809.avatar	照影·御3	asset\avatar	0
pet_sh_804.avatar	照影·运1	asset\avatar	0
pet_sh_805.avatar	照影·运2	asset\avatar	0
pet_sh_806.avatar	照影·运3	asset\avatar	0
nil_zhaoying.avatar	照影1	asset\avatar	0
item_506_454.avatar	遮阳伞	asset\avatar	0
item_428.avatar	遮阳伞机关	asset\avatar	0
giant_000_l1_changshi.avatar	折颈杀手	asset\avatar	0
nil_feishou_spell.avatar	真道伏魔阵	asset\avatar	0
bombman_door.avatar	真见之石	asset\avatar	0
bombchild_door.avatar	真见之石·浴火	asset\avatar	0
mjhzzn_000_l1.avatar	甄智楠	asset\avatar	0
furniture_curio_589.avatar	枕头	asset\avatar	0
nil_sign500.avatar	阵枢	asset\avatar	0
nil_m62_jiagong.avatar	阵眼	asset\avatar	0
froger_zbsl_l1.avatar	镇宝山灵	asset\avatar	0
gear_amulet_spell506.avatar	镇魂符咒	asset\avatar	0
stone_707.avatar	镇石金	asset\avatar	0
cat_tiger_001_lzhenzhai_changshi.avatar	镇宅狮	asset\avatar	0
duel_sword.avatar	争芒	asset\avatar	0
ftxj000_100_f000.avatar	支援天玄教弟子	asset\avatar	0
pet_mouse.avatar	吱吱	asset\avatar	0
wood2_m62_zhizhi.avatar	枝枝	asset\avatar	0
b014_drider01_000_l1.avatar	织云仙蛛	asset\avatar	0
zhizhu_002_l21.avatar	蜘蛛1	asset\avatar	0
zihzhu_000_l1_red_ghost.avatar	蜘蛛2	asset\avatar	0
spider_003_l1.avatar	蜘蛛3	asset\avatar	0
spider_fysk_000_l1.avatar	蜘蛛4	asset\avatar	0
zhizhu_001_l1.avatar	蜘蛛5	asset\avatar	0
zhizhu_000_l20.avatar	蜘蛛6	asset\avatar	0
d46_building_007.avatar	蜘蛛卵	asset\avatar	0
furniture_curio_201.avatar	执事的葡萄酒	asset\avatar	0
item_490.avatar	直钩的鱼竿	asset\avatar	0
hmdb_003_l20.avatar	植灵灵蟾戟卫	asset\avatar	0
hmdb_001_l20.avatar	植灵灵蟾奴工	asset\avatar	0
xiongyao_100d_l1.avatar	植灵蛮罴	asset\avatar	0
lhgcy_000_l1.avatar	植灵蛩角虫	asset\avatar	0
msrc_000_l20.avatar	植灵食人鲳斧卫	asset\avatar	0
msrc_001_l31.avatar	植灵食人鲳近卫	asset\avatar	0
fsrc_001_l31.avatar	植灵食人鲳世妇	asset\avatar	0
fsrc_000_l20.avatar	植灵食人鲳巫医	asset\avatar	0
zhizhu_002_l20.avatar	植灵蛛	asset\avatar	0
drop_plant521.avatar	植物	asset\avatar	0
plant_154_light121.avatar	植物1	asset\avatar	0
plant_397d_luoli.avatar	植物10	asset\avatar	0
plant_402_charge002.avatar	植物11	asset\avatar	0
plant_407_light500.avatar	植物12	asset\avatar	0
plant_521_light120.avatar	植物13	asset\avatar	0
plant_m62_tuoshenggongzuoshi.avatar	植物14	asset\avatar	0
plant_202_crystal.avatar	植物2	asset\avatar	0
plant_202_little.avatar	植物3	asset\avatar	0
plant_203_1.avatar	植物4	asset\avatar	0
plant_214_meshcristal.avatar	植物5	asset\avatar	0
plant_216_little.avatar	植物6	asset\avatar	0
plant_218_crystal.avatar	植物7	asset\avatar	0
plant_219_spell003.avatar	植物8	asset\avatar	0
plant_347_snow.avatar	植物9	asset\avatar	0
elemental_006_l1.avatar	止殇石灵	asset\avatar	0
flhg000_100_l1_loli2.avatar	芷诗	asset\avatar	0
dj3_zoctopush_l1.avatar	纸片·触手	asset\avatar	0
dj3_zshrimp_l1.avatar	纸片·虾兵	asset\avatar	0
dj3_zcrab_l1.avatar	纸片·蟹兵	asset\avatar	0
dj3_zoctopus_l1.avatar	纸片·章鱼	asset\avatar	0
dj3_zaurogon_l1.avatar	纸片龙人	asset\avatar	0
gear_242_01.avatar	制造台	asset\avatar	0
nil_drop_middle_l1.avatar	中罐土蜂蜜	asset\avatar	0
collect_earth_2_fx.avatar	中黄石	asset\avatar	0
ftxj000_000_f000_l1.avatar	中级偃女	asset\avatar	0
portal_field_zhongnanshanlu.avatar	终南山麓	asset\avatar	0
mjh010_201_f000.avatar	钟泰	asset\avatar	0
fjh005_202_f000.avatar	仲孙菡	asset\avatar	0
fjh010_100_f000.avatar	周娘子	asset\avatar	0
mzy000_morphface000.avatar	咒隐成男1	asset\avatar	6
mzy602_morphface000.avatar	咒隐成男2	asset\avatar	6
mzy603_000_f000_h603.avatar	咒隐成男3	asset\avatar	6
mzy604_000_f001_l1_dps.avatar	咒隐成男4	asset\avatar	6
mzyfws_ghost.avatar	咒隐成男5	asset\avatar	6
mzy602_000_f000_h602.avatar	咒隐成男6	asset\avatar	6
fzjzxy_000_l1.avatar	咒隐成女1	asset\avatar	6
fzy604_000_f001_l1_dps.avatar	咒隐成女2	asset\avatar	6
fzy605_000_morphface000.avatar	咒隐成女3	asset\avatar	6
fzyhr_000_l1.avatar	咒隐成女4	asset\avatar	6
fzyjns_000_hy_l1.avatar	咒隐成女5	asset\avatar	6
fzy602_000_f000_h602_wuqi.avatar	咒隐成女6	asset\avatar	6
fzy000_000_f000_h000.avatar	咒隐初级弟子	asset\avatar	6
mzy000_000_f000_h000.avatar	咒隐弟子	asset\avatar	6
nil_scene_fire002.avatar	咒隐殿火	asset\avatar	6
lb_zy_ghost.avatar	咒隐怪物1	asset\avatar	6
lb_zy_reaper.avatar	咒隐怪物2	asset\avatar	6
CG_fzy000_ghost2.avatar	咒隐幻影1	asset\avatar	6
mzyjyj_000_l1.avatar	咒隐幻影2	asset\avatar	6
ghostpaw_000_l1_zy_dps.avatar	咒隐技能1	asset\avatar	6
lb_zy_paw.avatar	咒隐技能2	asset\avatar	6
sp_zy_single_paw.avatar	咒隐技能3	asset\avatar	6
fzy602_000_f000_h602.avatar	咒隐前辈	asset\avatar	6
mzy601_000_f000_h601.avatar	咒隐守卫	asset\avatar	6
zy_login_item.avatar	咒隐召唤	asset\avatar	6
statue_zy_f.avatar	咒影塑像（PVP）	asset\avatar	6
fjh505_002_f000_h001.avatar	朱万姐	asset\avatar	0
mdjlzx_000_l1.avatar	朱玄	asset\avatar	0
fjh006_zhuzhu.avatar	朱珠	asset\avatar	0
nil_boss_xjzz_egg001.avatar	蛛卵	asset\avatar	0
b014_drider_000_l1.avatar	蛛娘子	asset\avatar	0
b014_drider01_000_l30_changshi.avatar	蛛罔怨魂	asset\avatar	0
spider_000_l1.avatar	蛛形蛩角精英	asset\avatar	0
bear_000_l1.avatar	竹林熊	asset\avatar	0
pet_cat.avatar	竹灵猫	asset\avatar	0
light_431_308.avatar	烛台	asset\avatar	0
gj3_link_pool_biyouji.avatar	主体池塘-bug	asset\avatar	0
gj3_link_pool_flower.avatar	主体池塘-桃花	asset\avatar	0
gj3_link_pool_leaf.avatar	主体池塘-叶子	asset\avatar	0
gear_053_boss.avatar	柱子	asset\avatar	0
mz304a_002.avatar	柱子3	asset\avatar	0
mz304a_003.avatar	柱子4	asset\avatar	0
mz304a_004.avatar	柱子5	asset\avatar	0
mjh008_002_f000.avatar	祝半州	asset\avatar	0
fjh008_202_f000.avatar	祝逸春 	asset\avatar	0
mnewyearshop_000_l1.avatar	祝运尔	asset\avatar	0
furniture_curio_170_item498.avatar	庄生还梦酒·独酌	asset\avatar	0
item_497b_light470.avatar	庄生还梦酒·群饮	asset\avatar	0
msydt000_001_morphface000.avatar	庄逸仙	asset\avatar	0
furniture_box_018b.avatar	装法器的箱子	asset\avatar	0
furniture_box_026_l2.avatar	装龙吟金的箱子	asset\avatar	0
nil_shengdantree.avatar	装饰华丽的树	asset\avatar	0
furniture_curio273_withring.avatar	装有戒指的首饰盒	asset\avatar	0
furniture_table_001.avatar	桌子1	asset\avatar	0
furniture_table_053.avatar	桌子2	asset\avatar	0
plant_196_glow001.avatar	灼灼星华	asset\avatar	0
nil_boss_death_buff007.avatar	浊气茧	asset\avatar	0
portal_default_blackdoor.avatar	琢玉台	asset\avatar	0
mly_fenwei2.avatar	子车双	asset\avatar	7
fatmouse_000_l31.avatar	子三千	asset\avatar	0
fatmouse_000_l30.avatar	子无明	asset\avatar	0
plant_218.avatar	紫风茄	asset\avatar	0
flhgzjz_ghost.avatar	紫降真	asset\avatar	0
nil_lhg_zhijiangzhenxiang_smoke.avatar	紫降真香	asset\avatar	0
active_ball_2.avatar	紫经验球	asset\avatar	0
stone_809_charge002.avatar	紫如茵	asset\avatar	0
stone_554_02.avatar	紫髓销雾	asset\avatar	0
msydt000_300_morphface000.avatar	宗圣宫初级男	asset\avatar	0
msydt000_100_f000.avatar	宗圣宫弟子1	asset\avatar	0
msydt000_100_f000_h000a.avatar	宗圣宫弟子2	asset\avatar	0
fsydt000_100_f000_h000a.avatar	宗圣宫弟子3	asset\avatar	0
fsydt000_100_morphface000.avatar	宗圣宫弟子4	asset\avatar	0
mboysydt_000_l1.avatar	宗圣宫少年	asset\avatar	0
active_ball_4.avatar	棕经验球	asset\avatar	0
m61_building_013_i.avatar	醉春芳	asset\avatar	0
ftg000_000_f000_h000_l3.avatar	左清秋	asset\avatar	1
mjh507_101_f000_h004_ghost.avatar	左羽林军士兵	asset\avatar	0
mjh500_001_l1.avatar	作乱山贼	asset\avatar	0
xbtl_ride_elemental_001.avatar	坐骑	asset\avatar	0
ride_jade_001.avatar	坐骑2	asset\avatar	0
rider_000_l1_stone.avatar	坐骑3	asset\avatar	0
ride_xcartilage_long_001.avatar	坐骑4	asset\avatar	0
ride_elemental_001.avatar	坐骑蓬岩之灵	asset\avatar	0
ride_elemental_002.avatar	坐骑枫岩之灵	asset\avatar	0
ride_elemental_003.avatar	坐骑7	asset\avatar	0
ride_wing_001.avatar	坐骑翅膀傲雪霜翎	asset\avatar	0
ride_wing_001_l2.avatar	坐骑翅膀2	asset\avatar	0
ride_wing_002.avatar	坐骑翅膀玄栎乌羽	asset\avatar	0
ride_wing_003.avatar	坐骑翅膀鬼枭遗羽	asset\avatar	0
ride_wing_004.avatar	坐骑翅膀织音弦翼	asset\avatar	0
ride_dizi_001.avatar	坐骑拥云唤风笛	asset\avatar	0
ride_feijian_003.avatar	坐骑赤羽惊霄	asset\avatar	0
ride_feijian_004.avatar	坐骑丹歌画影	asset\avatar	0
ride_feijian_005.avatar	坐骑凌虚御风剑	asset\avatar	0
ride_feijian_v07_000_l1.avatar	坐骑飞剑4	asset\avatar	0
ride_feijian_v07_000_l2.avatar	坐骑飞剑5	asset\avatar	0
ride_feijian_v07_001_l1.avatar	坐骑飞剑6	asset\avatar	0
ride_feijian_001.avatar	坐骑横光承影	asset\avatar	0
ride_feijian_002.avatar	坐骑金乌掩日	asset\avatar	0
ride_flyfish_001.avatar	坐骑鸢尾鲤	asset\avatar	0
ride_flyfish_002.avatar	坐骑绘墨鸢	asset\avatar	0
ride_flyfish_003.avatar	坐骑秋霜鲤	asset\avatar	0
ride_turtle_001.avatar	坐骑玄龟	asset\avatar	0
ride_fox_001.avatar	坐骑野干狐	asset\avatar	0
ride_fox_002.avatar	坐骑三尾赤狐	asset\avatar	0
ride_fox_003.avatar	坐骑雪灵狐	asset\avatar	0
ride_fox_004.avatar	坐骑四尾雪狐	asset\avatar	0
ride_fox_005.avatar	坐骑沐雪火狐	asset\avatar	0
ride_fox_006.avatar	坐骑青萍玉狐	asset\avatar	0
ride_fox_007.avatar	坐骑拜月玄狐	asset\avatar	0
ride_tiger_000_l30_fx.avatar	坐骑虎1	asset\avatar	0
ride_tiger_001.avatar	坐骑虎白袍山君	asset\avatar	0
ride_tiger_002.avatar	坐骑虎斑寅将军	asset\avatar	0
ride_tiger_003.avatar	坐骑虎啸风虞吏	asset\avatar	0
ride_tiger_004.avatar	坐骑虎乌屠使君	asset\avatar	0
ride_v07_yfzuoji.avatar	坐骑花	asset\avatar	0
ride_jiaozi_001.avatar	坐骑轿子1	asset\avatar	0
ride_jiaozi_002.avatar	坐骑灵鼬辉金與	asset\avatar	0
ride_jiaozi_002_hy001.avatar	坐骑灵鼬辉金與抬轿黄鼬1	asset\avatar	0
ride_jiaozi_002_hy002.avatar	坐骑灵鼬辉金與抬轿黄鼬2	asset\avatar	0
ride_jiaozi_002_hy003.avatar	坐骑灵鼬辉金與抬轿黄鼬3	asset\avatar	0
ride_jiaozi_002_hy004.avatar	坐骑灵鼬辉金與抬轿黄鼬4	asset\avatar	0
ride_deer_001.avatar	坐骑仙鹿	asset\avatar	0
ride_deer_002.avatar	坐骑玄鹿	asset\avatar	0
ride_deer_003.avatar	坐骑仙鹿·步云踏雪	asset\avatar	0
ride_mount_004.avatar	坐骑骏骨骊	asset\avatar	0
ride_mount_005.avatar	坐骑寒江骃	asset\avatar	0
ride_pipa_001.avatar	坐骑琵琶月魄冰弦	asset\avatar	0
ride_lion_001.avatar	坐骑青焰狻猊	asset\avatar	0
ride_lion_002.avatar	坐骑炽光狻猊	asset\avatar	0
ride_lizard_001.avatar	坐骑悍爪金龙	asset\avatar	0
ride_lizard_002.avatar	坐骑兴雨蓝蜥	asset\avatar	0
ride_lizard_003.avatar	坐骑赤阳火蜥	asset\avatar	0
ride_tree_001.avatar	坐骑寻木枝	asset\avatar	0
ride_tree_002.avatar	坐骑暗香疏影图	asset\avatar	0
ride_panda_002.avatar	坐骑食铁兽·杂耍	asset\avatar	0
ride_panda_003.avatar	坐骑食铁兽·杂耍无毛绒版	asset\avatar	0
ride_panda_004.avatar	坐骑逢熊化吉	asset\avatar	0
ride_mech_001.avatar	坐骑神威金刚力士	asset\avatar	0
ride_mech_002.avatar	坐骑金刚力士	asset\avatar	0
ride_mechanopeep_001.avatar	坐骑逐天鸢	asset\avatar	0
ride_unicorn_001.avatar	坐骑麒麟银月冰麟	asset\avatar	0
CG_baijiao.avatar	白蛟	asset\avatar\cutscene_avatar	0
CG_statue_310b.avatar	白蛟幻影	asset\avatar\cutscene_avatar	0
CG_baiqian.avatar	白浅	asset\avatar\cutscene_avatar	0
CG_baiqianwuqi.avatar	白浅的大剑	asset\avatar\cutscene_avatar	0
CG_baiyangliuyi.avatar	白杨柳依	asset\avatar\cutscene_avatar	0
CG_furniture_box_025_l1_l	宝箱	asset\avatar\cutscene_avatar	0
CG_bianzhong.avatar	编钟	asset\avatar\cutscene_avatar	0
CG_bianyiwuzhao_male.avat	变异的乌诏男性	asset\avatar\cutscene_avatar	0
CG_bianyiwuzhao_female.av	变异的乌诏女性	asset\avatar\cutscene_avatar	0
CG_butianling_dayao.avata	补天岭大妖	asset\avatar\cutscene_avatar	0
CG_buyunzhou_gezi.avatar	步云洲鸽子	asset\avatar\cutscene_avatar	0
CG_canggu_hy.avatar	苍骨幻影	asset\avatar\cutscene_avatar	0
CG_zhamomo.avatar	查嬷嬷	asset\avatar\cutscene_avatar	0
CG_changli.avatar	鲳戾	asset\avatar\cutscene_avatar	0
CG_chenxi.avatar	辰溪	asset\avatar\cutscene_avatar	0
CG_tusu.avatar	成男1	asset\avatar\cutscene_avatar	0
CG_mstdt_hywuqi.avatar	成男10	asset\avatar\cutscene_avatar	0
CG_mtxj.avatar	成男11	asset\avatar\cutscene_avatar	0
CG_mtxj_000.avatar	成男12	asset\avatar\cutscene_avatar	0
CG_mwz001.avatar	成男13	asset\avatar\cutscene_avatar	0
CG_mwz004.avatar	成男14	asset\avatar\cutscene_avatar	0
CG_mwz004_001.avatar	成男15	asset\avatar\cutscene_avatar	0
CG_male_wz402_001d.avatar	成男16	asset\avatar\cutscene_avatar	0
CG_mwz304_003.avatar	成男17	asset\avatar\cutscene_avatar	0
CG_mwz305_000.avatar	成男18	asset\avatar\cutscene_avatar	0
CG_mwz305_001.avatar	成男19	asset\avatar\cutscene_avatar	0
CG_wz601_ywy.avatar	成男2	asset\avatar\cutscene_avatar	0
CG_mwz305_002.avatar	成男20	asset\avatar\cutscene_avatar	0
CG_mwz305_003.avatar	成男21	asset\avatar\cutscene_avatar	0
CG_mwz306_000.avatar	成男22	asset\avatar\cutscene_avatar	0
CG_mwz307_001_gzw1050.ava	成男23	asset\avatar\cutscene_avatar	0
CG_mwz307_002_gzw1050.ava	成男24	asset\avatar\cutscene_avatar	0
CG_mwz307_003_gzw1050.ava	成男25	asset\avatar\cutscene_avatar	0
CG_mwz307_gzw1050.avatar	成男26	asset\avatar\cutscene_avatar	0
CG_male_wz402_002d.avatar	成男27	asset\avatar\cutscene_avatar	0
CG_mwz319_000.avatar	成男28	asset\avatar\cutscene_avatar	0
CG_mwz327_000.avatar	成男29	asset\avatar\cutscene_avatar	0
CG_xiaoxiao.avatar	成男3	asset\avatar\cutscene_avatar	0
CG_mwz327_001.avatar	成男30	asset\avatar\cutscene_avatar	0
CG_mwz327_002.avatar	成男31	asset\avatar\cutscene_avatar	0
CG_mwz327_003.avatar	成男32	asset\avatar\cutscene_avatar	0
CG_mwz603.avatar	成男33	asset\avatar\cutscene_avatar	0
CG_noclothes.avatar	成男34	asset\avatar\cutscene_avatar	0
CG_male_wz402_003d.avatar	成男35	asset\avatar\cutscene_avatar	0
CG_male_wz603.avatar	成男36	asset\avatar\cutscene_avatar	0
CG_male_wz603_npc01.avata	成男37	asset\avatar\cutscene_avatar	0
CG_male_wz603_npc02.avata	成男38	asset\avatar\cutscene_avatar	0
CG_mdjl_bad.avatar	成男39	asset\avatar\cutscene_avatar	0
CG_ZYdizi.avatar	成男4	asset\avatar\cutscene_avatar	0
CG_mdjl_skzwuqi.avatar	成男40	asset\avatar\cutscene_avatar	0
CG_cy_s26.avatar	成男41	asset\avatar\cutscene_avatar	0
CG_cy_s26_nil.avatar	成男42	asset\avatar\cutscene_avatar	0
CG_male_wz402.avatar	成男5	asset\avatar\cutscene_avatar	0
CG_mdjlpt_h001.avatar	成男6	asset\avatar\cutscene_avatar	0
CG_mlhg.avatar	成男8	asset\avatar\cutscene_avatar	0
CG_mqixi.avatar	成男9	asset\avatar\cutscene_avatar	0
CG_pudaoshi.avatar	成男道士	asset\avatar\cutscene_avatar	0
CG_s28_gui01.avatar	成男鬼魂1	asset\avatar\cutscene_avatar	0
CG_s28_gui02.avatar	成男鬼魂2	asset\avatar\cutscene_avatar	0
CG_mly_longtao01.avatar	成男珑瑛1	asset\avatar\cutscene_avatar	0
CG_mly606.avatar	成男珑瑛10	asset\avatar\cutscene_avatar	0
CG_mly_longtao01a.avatar	成男珑瑛2	asset\avatar\cutscene_avatar	0
CG_mly_longtao02.avatar	成男珑瑛3	asset\avatar\cutscene_avatar	0
CG_mly_longtao03.avatar	成男珑瑛4	asset\avatar\cutscene_avatar	0
CG_mly_longtao03a.avatar	成男珑瑛5	asset\avatar\cutscene_avatar	0
CG_mly_longtao04.avatar	成男珑瑛6	asset\avatar\cutscene_avatar	0
CG_mly_longtao05.avatar	成男珑瑛7	asset\avatar\cutscene_avatar	0
CG_mly_zhujue.avatar	成男珑瑛8	asset\avatar\cutscene_avatar	0
CG_mly_zhujue_02.avatar	成男珑瑛9	asset\avatar\cutscene_avatar	0
CG_mmf000_ghost.avatar	成男妙法鬼魂	asset\avatar\cutscene_avatar	0
CG_sydt_s26.avatar	成男神一道天	asset\avatar\cutscene_avatar	0
CG_siming_m601.avatar	成男司命1	asset\avatar\cutscene_avatar	0
CG_siming_m602.avatar	成男司命2	asset\avatar\cutscene_avatar	0
CG_msm000_ghost.avatar	成男司命鬼魂	asset\avatar\cutscene_avatar	0
CG_mtg000.avatar	成男天罡1	asset\avatar\cutscene_avatar	0
CG_tiangang_m601.avatar	成男天罡2	asset\avatar\cutscene_avatar	0
CG_mtg604.avatar	成男天罡3	asset\avatar\cutscene_avatar	0
CG_tiangang_m602.avatar	成男天罡4	asset\avatar\cutscene_avatar	0
CG_mtg601_ghost.avatar	成男天罡鬼魂	asset\avatar\cutscene_avatar	0
CG_tj9c.avatar	成男天机九宸	asset\avatar\cutscene_avatar	0
CG_wuzhao_male.avatar	成男乌诏	asset\avatar\cutscene_avatar	0
CG_yj_fly602.avatar	成男御剑	asset\avatar\cutscene_avatar	0
CG_myj603_tanghulu.avatar	成男御剑1	asset\avatar\cutscene_avatar	0
CG_yujian_m602.avatar	成男御剑2	asset\avatar\cutscene_avatar	0
CG_yujian_m601.avatar	成男御剑3	asset\avatar\cutscene_avatar	0
CG_myj601_ghost.avatar	成男御剑鬼魂	asset\avatar\cutscene_avatar	0
CG_zf604.avatar	成男斩风	asset\avatar\cutscene_avatar	0
CG_mzf_caidan01.avatar	成男斩风1	asset\avatar\cutscene_avatar	0
CG_mzy000.avatar	成男斩风10	asset\avatar\cutscene_avatar	0
CG_mzy604.avatar	成男斩风11	asset\avatar\cutscene_avatar	0
CG_zhanfeng_m601.avatar	成男斩风2	asset\avatar\cutscene_avatar	0
CG_mzf_caidan01.fc	成男斩风3	asset\avatar\cutscene_avatar	0
CG_zhanfeng_m602.avatar	成男斩风4	asset\avatar\cutscene_avatar	0
CG_mzf_caidan02.avatar	成男斩风5	asset\avatar\cutscene_avatar	0
CG_mzf000.avatar	成男斩风6	asset\avatar\cutscene_avatar	0
CG_mzf601_f001.avatar	成男斩风7	asset\avatar\cutscene_avatar	0
CG_mzf601_h001_ss015a.ava	成男斩风8	asset\avatar\cutscene_avatar	0
CG_mzf604.avatar	成男斩风9	asset\avatar\cutscene_avatar	0
CG_mzf601_ghost.avatar	成男斩风鬼魂	asset\avatar\cutscene_avatar	0
CG_zhouyindaiti.avatar	成男咒隐	asset\avatar\cutscene_avatar	0
CG_zhouyin_m000.avatar	成男咒隐1	asset\avatar\cutscene_avatar	0
CG_zhouyin_m601.avatar	成男咒隐2	asset\avatar\cutscene_avatar	0
CG_zhouyin_m602.avatar	成男咒隐3	asset\avatar\cutscene_avatar	0
CG_female_wz402.avatar	成女1	asset\avatar\cutscene_avatar	0
CG_fwz001.avatar	成女10	asset\avatar\cutscene_avatar	0
CG_fwz004.avatar	成女11	asset\avatar\cutscene_avatar	0
CG_fwz305_000.avatar	成女12	asset\avatar\cutscene_avatar	0
CG_fwz305_001.avatar	成女13	asset\avatar\cutscene_avatar	0
CG_fwz305_002.avatar	成女14	asset\avatar\cutscene_avatar	0
CG_fwz305_003.avatar	成女15	asset\avatar\cutscene_avatar	0
CG_fwz306_000.avatar	成女16	asset\avatar\cutscene_avatar	0
CG_fwz307_gzw1050.avatar	成女17	asset\avatar\cutscene_avatar	0
CG_fwz313_000.avatar	成女18	asset\avatar\cutscene_avatar	0
CG_fwz313_001.avatar	成女19	asset\avatar\cutscene_avatar	0
CG_female_wz402_001d.avat	成女2	asset\avatar\cutscene_avatar	0
CG_fwz313_002.avatar	成女20	asset\avatar\cutscene_avatar	0
CG_fwz313_003.avatar	成女21	asset\avatar\cutscene_avatar	0
CG_fwz319_000.avatar	成女22	asset\avatar\cutscene_avatar	0
CG_fwz327_000.avatar	成女23	asset\avatar\cutscene_avatar	0
CG_fwz327_001.avatar	成女24	asset\avatar\cutscene_avatar	0
CG_fwz327_002.avatar	成女25	asset\avatar\cutscene_avatar	0
CG_fwz327_003.avatar	成女26	asset\avatar\cutscene_avatar	0
CG_fwz601.avatar	成女27	asset\avatar\cutscene_avatar	0
CG_fwz605.avatar	成女28	asset\avatar\cutscene_avatar	0
CG_fwz605_pink.avatar	成女29	asset\avatar\cutscene_avatar	0
CG_female_wz402_002d.avat	成女3	asset\avatar\cutscene_avatar	0
CG_fz002a_004d.avatar	成女30	asset\avatar\cutscene_avatar	0
CG_fz007a_003d.avatar	成女31	asset\avatar\cutscene_avatar	0
CG_nvyannvse.avatar	成女32	asset\avatar\cutscene_avatar	0
CG_nieshi.avatar	成女33	asset\avatar\cutscene_avatar	0
CG_pc_001.avatar	成女34	asset\avatar\cutscene_avatar	0
CG_lady_collection.avatar	成女35	asset\avatar\cutscene_avatar	0
CG_female_wz402_003d.avat	成女4	asset\avatar\cutscene_avatar	0
CG_female_wz603.avatar	成女5	asset\avatar\cutscene_avatar	0
CG_female_wz603_npc01.ava	成女6	asset\avatar\cutscene_avatar	0
CG_fengqingxue.avatar	成女7	asset\avatar\cutscene_avatar	0
CG_fjzj.avatar	成女8	asset\avatar\cutscene_avatar	0
CG_fqixi.avatar	成女9	asset\avatar\cutscene_avatar	0
CG_wxz_s26.avatar	成女鬼魂	asset\avatar\cutscene_avatar	0
CG_ghost_fjh000_h004.avat	成女鬼魂1	asset\avatar\cutscene_avatar	0
CG_ghost_fjh001_h006.avat	成女鬼魂2	asset\avatar\cutscene_avatar	0
CG_ghost_fjzj000_h005.ava	成女鬼魂3	asset\avatar\cutscene_avatar	0
CG_ghost_mjh001_h001.avat	成女鬼魂4	asset\avatar\cutscene_avatar	0
CG_ghost_mjh500_5001.avat	成女鬼魂5	asset\avatar\cutscene_avatar	0
CG_ghost_mjh500_5001_whit	成女鬼魂6	asset\avatar\cutscene_avatar	0
CG_flhg.avatar	成女狐	asset\avatar\cutscene_avatar	0
CG_fmf000.avatar	成女妙法1	asset\avatar\cutscene_avatar	0
CG_fmf604.avatar	成女妙法2	asset\avatar\cutscene_avatar	0
CG_fmf000_ghost.avatar	成女妙法鬼魂	asset\avatar\cutscene_avatar	0
CG_fsm000.avatar	成女司命1	asset\avatar\cutscene_avatar	0
CG_siming_f601.avatar	成女司命2	asset\avatar\cutscene_avatar	0
CG_fsm604.avatar	成女司命3	asset\avatar\cutscene_avatar	0
CG_siming_f602.avatar	成女司命4	asset\avatar\cutscene_avatar	0
CG_fsm000_ghost.avatar	成女司命鬼魂	asset\avatar\cutscene_avatar	0
CG_tiangang_f601.avatar	成女天罡1	asset\avatar\cutscene_avatar	0
CG_tiangang_f602.avatar	成女天罡2	asset\avatar\cutscene_avatar	0
CG_ftxj_000.avatar	成女天玄教	asset\avatar\cutscene_avatar	0
CG_wuzhao_female.avatar	成女乌诏	asset\avatar\cutscene_avatar	0
